"date","breed","searched"
2009-10-01,"Pit bull",3.44827586206897
2009-10-01,"Boxer",6.03448275862069
2009-11-01,"Beagle",18.9655172413793
2009-11-01,"Borzoi",0
2009-11-01,"Cane Corso",7.75862068965517
2009-11-01,"Chinese Crested Dog",8.62068965517241
2009-11-01,"Chow Chow",8.62068965517241
2009-11-01,"Welsh Corgi",4.31034482758621
2009-11-01,"Dachshund",37.0689655172414
2009-11-01,"Chihuahua",55.1724137931034
2009-11-01,"French Bulldog",21.551724137931
2009-11-01,"German Shepherd",68.1034482758621
2009-11-01,"Husky",6.03448275862069
2009-11-01,"Jack Russell Terrier",18.9655172413793
2009-11-01,"Labrador Retriever",35.3448275862069
2009-11-01,"Maltese",6.03448275862069
2009-11-01,"Pomeranian",21.551724137931
2009-11-01,"Poodle",11.2068965517241
2009-11-01,"Pug",32.7586206896552
2009-11-01,"Shiba Inu",16.3793103448276
2009-11-01,"Spaniel",27.5862068965517
2009-11-01,"St  Bernard",16.3793103448276
2009-11-01,"Staffordshire Bull Terrier",17.2413793103448
2009-11-01,"West Highland White Terrier",6.03448275862069
2009-11-01,"Yorkshire Terrier",86.2068965517241
2009-11-01,"Pit bull",3.44827586206897
2009-11-01,"Boxer",10.3448275862069
2009-12-01,"Beagle",10.3448275862069
2009-12-01,"Borzoi",0
2009-12-01,"Cane Corso",16.3793103448276
2009-12-01,"Chinese Crested Dog",14.6551724137931
2009-12-01,"Chow Chow",6.89655172413793
2009-12-01,"Welsh Corgi",6.03448275862069
2009-12-01,"Dachshund",42.2413793103448
2009-12-01,"Chihuahua",40.5172413793103
2009-12-01,"French Bulldog",12.9310344827586
2009-12-01,"German Shepherd",33.6206896551724
2009-12-01,"Husky",6.03448275862069
2009-12-01,"Jack Russell Terrier",6.03448275862069
2009-12-01,"Labrador Retriever",35.3448275862069
2009-12-01,"Maltese",10.3448275862069
2009-12-01,"Pomeranian",6.89655172413793
2009-12-01,"Poodle",6.03448275862069
2009-12-01,"Pug",26.7241379310345
2009-12-01,"Shiba Inu",12.0689655172414
2009-12-01,"Spaniel",37.0689655172414
2009-12-01,"St  Bernard",4.31034482758621
2009-12-01,"Staffordshire Bull Terrier",8.62068965517241
2009-12-01,"West Highland White Terrier",8.62068965517241
2009-12-01,"Yorkshire Terrier",69.8275862068966
2009-12-01,"Pit bull",11.2068965517241
2009-12-01,"Boxer",6.89655172413793
2010-01-01,"Beagle",6.03448275862069
2010-01-01,"Borzoi",0
2010-01-01,"Cane Corso",12.9310344827586
2010-01-01,"Chinese Crested Dog",6.89655172413793
2010-01-01,"Chow Chow",8.62068965517241
2010-01-01,"Welsh Corgi",2.58620689655172
2010-01-01,"Dachshund",25
2010-01-01,"Chihuahua",24.1379310344828
2010-01-01,"French Bulldog",11.2068965517241
2010-01-01,"German Shepherd",50
2010-01-01,"Husky",12.0689655172414
2010-01-01,"Jack Russell Terrier",12.0689655172414
2010-01-01,"Labrador Retriever",55.1724137931034
2010-01-01,"Maltese",11.2068965517241
